學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
112,私立,技專校院,1047,中臺科技大學,碩士在職專班,男,43,17,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,11
112,私立,技專校院,1047,中臺科技大學,博士班,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1047,中臺科技大學,二專(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1047,中臺科技大學,學士班(日間),女,2364,249,159,12,26,61,8,25,3,4,1,1,0,5,5,7,1,90,0,90
112,私立,技專校院,1047,中臺科技大學,學士班(進修),女,1563,269,169,8,10,31,4,53,5,31,0,0,0,8,14,3,2,100,0,100
112,私立,技專校院,1047,中臺科技大學,碩士班(日間),女,95,16,15,0,0,0,0,6,0,0,0,0,6,0,1,2,0,1,0,1
112,私立,技專校院,1047,中臺科技大學,碩士在職專班,女,235,68,45,4,0,0,1,8,0,7,0,0,19,1,3,0,2,23,0,23
112,私立,技專校院,1047,中臺科技大學,博士班,女,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1048,亞洲大學,學士班(日間),男,3186,146,146,12,4,36,13,27,0,0,14,7,0,12,17,4,0,0,0,0
112,私立,一般大學,1048,亞洲大學,學士班(進修),男,206,20,20,1,0,5,4,1,0,0,5,0,0,2,2,0,0,0,0,0
112,私立,一般大學,1048,亞洲大學,碩士班(日間),男,263,37,37,2,1,4,0,7,0,0,1,0,12,0,5,0,5,0,0,0
112,私立,一般大學,1048,亞洲大學,碩士在職專班,男,197,19,19,0,0,0,1,15,0,0,0,0,3,0,0,0,0,0,0,0
112,私立,一般大學,1048,亞洲大學,博士班,男,134,19,19,1,0,0,0,10,0,0,0,1,4,0,3,0,0,0,0,0
112,私立,一般大學,1048,亞洲大學,學士班(日間),女,5883,233,233,52,9,71,10,32,0,1,0,23,0,16,18,1,0,0,0,0
112,私立,一般大學,1048,亞洲大學,學士班(進修),女,237,22,22,3,1,4,1,7,0,0,0,0,0,1,5,0,0,0,0,0
112,私立,一般大學,1048,亞洲大學,碩士班(日間),女,432,83,83,5,4,3,3,24,0,4,0,1,27,0,8,1,3,0,0,0
112,私立,一般大學,1048,亞洲大學,碩士在職專班,女,230,56,56,3,0,2,1,22,0,2,0,1,18,0,7,0,0,0,0,0
112,私立,一般大學,1048,亞洲大學,博士班,女,90,21,21,1,0,0,1,9,0,1,0,0,6,0,3,0,0,0,0,0
112,私立,一般大學,1049,開南大學,學士班(日間),男,1365,119,119,9,11,25,15,32,0,0,15,5,0,0,5,2,0,0,0,0
112,私立,一般大學,1049,開南大學,學士班(進修),男,543,51,51,6,1,7,1,30,0,0,3,1,0,0,1,1,0,0,0,0
112,私立,一般大學,1049,開南大學,碩士班(日間),男,84,25,25,3,4,1,0,10,0,0,1,0,2,0,3,1,0,0,0,0
112,私立,一般大學,1049,開南大學,碩士在職專班,男,172,21,21,1,0,0,0,15,0,2,1,0,2,0,0,0,0,0,0,0
112,私立,一般大學,1049,開南大學,學士班(日間),女,1335,94,94,5,8,20,3,33,6,0,0,5,0,1,12,1,0,0,0,0
112,私立,一般大學,1049,開南大學,學士班(進修),女,433,37,37,6,4,1,0,17,1,0,1,0,0,0,7,0,0,0,0,0
112,私立,一般大學,1049,開南大學,碩士班(日間),女,131,36,36,3,3,1,0,13,3,0,0,1,7,0,5,0,0,0,0,0
112,私立,一般大學,1049,開南大學,碩士在職專班,女,131,24,24,4,0,0,0,13,0,0,0,0,4,0,3,0,0,0,0,0
112,私立,一般大學,1050,佛光大學,學士班(日間),男,1047,64,64,5,2,13,2,20,0,0,8,3,0,4,4,2,1,0,0,0
112,私立,一般大學,1050,佛光大學,碩士班(日間),男,187,52,52,6,0,1,0,18,0,0,2,0,18,1,2,1,3,0,0,0
112,私立,一般大學,1050,佛光大學,碩士在職專班,男,41,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
112,私立,一般大學,1050,佛光大學,博士班,男,24,4,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
112,私立,一般大學,1050,佛光大學,學士班(日間),女,1090,68,68,11,9,14,2,13,1,0,0,5,0,4,6,3,0,0,0,0
112,私立,一般大學,1050,佛光大學,碩士班(日間),女,263,91,91,8,0,1,0,24,2,2,0,0,43,0,7,3,1,0,0,0
112,私立,一般大學,1050,佛光大學,碩士在職專班,女,65,6,6,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0
112,私立,一般大學,1050,佛光大學,博士班,女,47,11,11,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,男,200,12,12,1,0,2,0,1,0,0,0,5,0,2,1,0,0,0,0,0
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),男,1972,229,158,15,20,44,10,35,0,0,11,1,0,4,18,0,0,71,0,71
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),男,592,119,105,4,3,6,2,81,0,1,3,0,0,0,5,0,0,14,0,14
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),男,40,11,8,0,1,0,1,2,0,0,2,1,1,0,0,0,0,3,0,3
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,男,24,10,9,0,0,0,0,6,0,0,0,0,2,0,1,0,0,1,0,1
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,女,651,38,37,11,0,7,4,2,1,0,0,4,0,5,3,0,0,1,0,1
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),女,4927,381,320,46,42,89,19,53,4,2,0,10,0,10,45,0,0,61,0,61
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),女,1096,197,176,10,12,23,1,111,1,2,0,1,0,0,15,0,0,21,0,21
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),女,79,30,23,4,1,0,3,8,0,0,0,2,2,1,2,0,0,7,0,7
112,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,女,79,19,19,0,0,1,0,13,0,0,0,0,4,0,1,0,0,0,0,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),男,90,16,16,0,0,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),男,913,115,110,4,6,18,16,23,0,0,30,0,0,7,3,0,3,5,3,2
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),男,391,41,41,0,0,2,0,35,0,0,4,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),男,113,28,28,0,1,0,0,19,0,0,0,1,5,0,0,0,2,0,0,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,男,27,9,9,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),女,39,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),女,313,51,49,4,3,9,8,18,2,1,0,0,0,0,2,0,2,2,2,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),女,149,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),女,94,14,14,0,0,0,0,6,2,0,0,2,0,0,2,1,1,0,0,0
112,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),男,1054,52,48,12,6,4,3,6,0,0,10,1,0,0,6,0,0,4,0,4
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),男,473,26,24,2,0,1,2,14,0,0,5,0,0,0,0,0,0,2,0,2
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),男,78,9,9,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,男,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),女,1529,53,51,18,4,8,3,10,1,1,0,0,0,0,6,0,0,2,0,2
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),女,693,43,40,4,2,6,1,17,2,1,0,0,0,0,6,1,0,3,0,3
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),女,141,20,20,2,0,0,0,14,0,0,0,0,1,0,3,0,0,0,0,0
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,女,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,二專(進修),男,55,11,11,0,1,1,3,5,0,0,1,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,學士班(日間),男,1649,81,81,3,8,22,2,17,0,0,24,1,0,3,1,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,學士班(進修),男,421,29,29,2,3,6,1,10,0,0,6,0,0,1,0,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,碩士班(日間),男,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,碩士在職專班,男,40,4,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,二專(進修),女,34,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,學士班(日間),女,1965,72,72,11,13,19,4,15,1,1,0,2,0,2,3,1,0,0,0,0
112,私立,技專校院,1054,景文科技大學,學士班(進修),女,414,35,35,3,8,6,1,16,1,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,碩士班(日間),女,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1054,景文科技大學,碩士在職專班,女,18,6,6,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
112,私立,技專校院,1055,中華醫事科技大學,二專(進修),男,27,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,9
112,私立,技專校院,1055,中華醫事科技大學,五專,男,685,82,47,3,3,20,1,3,0,0,2,0,0,0,0,0,15,35,0,35
112,私立,技專校院,1055,中華醫事科技大學,學士班(日間),男,907,97,37,4,4,18,0,5,0,0,1,0,0,0,1,0,4,60,1,59
112,私立,技專校院,1055,中華醫事科技大學,學士班(進修),男,378,93,18,2,2,3,0,8,0,0,1,0,0,0,0,0,2,75,0,75
112,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),男,50,21,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,18
112,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,男,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
112,私立,技專校院,1055,中華醫事科技大學,二專(進修),女,36,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5
112,私立,技專校院,1055,中華醫事科技大學,五專,女,2515,172,84,12,7,33,0,4,1,1,0,0,0,0,0,0,26,88,5,83
112,私立,技專校院,1055,中華醫事科技大學,學士班(日間),女,1989,161,74,4,6,22,0,7,1,2,0,1,0,2,0,0,29,87,0,87
112,私立,技專校院,1055,中華醫事科技大學,學士班(進修),女,681,118,32,2,9,3,0,16,0,0,0,0,0,0,0,0,2,86,0,86
112,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),女,49,21,6,1,1,0,0,1,1,0,0,0,0,0,1,0,1,15,0,15
112,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,女,16,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
112,私立,技專校院,1056,東南科技大學,學士班(日間),男,1862,211,72,4,7,8,1,34,0,0,14,0,0,0,4,0,0,139,0,139
112,私立,技專校院,1056,東南科技大學,學士班(進修),男,329,102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,101,0,101
112,私立,技專校院,1056,東南科技大學,碩士班(日間),男,76,25,11,2,0,0,0,8,0,0,1,0,0,0,0,0,0,14,0,14
112,私立,技專校院,1056,東南科技大學,碩士在職專班,男,54,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,20
112,私立,技專校院,1056,東南科技大學,學士班(日間),女,1105,130,42,10,5,3,0,15,2,2,0,0,0,1,4,0,0,88,0,88
112,私立,技專校院,1056,東南科技大學,學士班(進修),女,147,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30
112,私立,技專校院,1056,東南科技大學,碩士班(日間),女,61,13,4,0,0,0,0,2,0,1,0,0,0,0,0,0,1,9,0,9
112,私立,技專校院,1056,東南科技大學,碩士在職專班,女,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
112,私立,技專校院,1057,德明財經科技大學,學士班(日間),男,2229,246,130,6,3,23,18,39,0,0,18,3,0,3,5,10,2,116,0,116
112,私立,技專校院,1057,德明財經科技大學,學士班(進修),男,190,39,10,1,0,0,1,6,0,0,1,0,0,0,1,0,0,29,0,29
112,私立,技專校院,1057,德明財經科技大學,碩士班(日間),男,16,9,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5,0,5
112,私立,技專校院,1057,德明財經科技大學,碩士在職專班,男,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
112,私立,技專校院,1057,德明財經科技大學,學士班(日間),女,2852,304,178,17,9,49,11,33,8,1,0,4,0,9,5,32,0,126,0,126
112,私立,技專校院,1057,德明財經科技大學,學士班(進修),女,206,31,9,1,0,2,0,5,1,0,0,0,0,0,0,0,0,22,0,22
112,私立,技專校院,1057,德明財經科技大學,碩士班(日間),女,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
112,私立,技專校院,1057,德明財經科技大學,碩士在職專班,女,14,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2
112,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),男,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),男,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),男,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,博士班,男,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),女,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),女,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),女,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,女,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1058,明道學校財團法人明道大學,博士班,女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,二專(進修),男,25,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,五專,男,230,16,16,0,1,7,0,3,0,0,2,0,0,1,0,0,2,0,0,0
112,私立,技專校院,1060,南開科技大學,學士班(日間),男,892,32,32,0,1,5,2,15,0,0,7,0,0,1,0,1,0,0,0,0
112,私立,技專校院,1060,南開科技大學,學士班(進修),男,554,18,18,2,1,2,0,7,0,0,5,0,0,0,1,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,碩士班(日間),男,40,10,10,0,0,0,0,4,0,0,1,0,2,0,1,1,1,0,0,0
112,私立,技專校院,1060,南開科技大學,碩士在職專班,男,16,5,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,二專(進修),女,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,五專,女,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,學士班(日間),女,415,17,17,0,2,2,0,10,2,0,0,0,0,0,1,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,學士班(進修),女,268,11,11,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,碩士班(日間),女,31,11,11,1,0,1,1,5,0,0,0,0,1,0,2,0,0,0,0,0
112,私立,技專校院,1060,南開科技大學,碩士在職專班,女,32,6,6,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
112,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),男,55,13,4,0,0,0,0,1,0,0,2,0,0,0,0,1,0,9,0,9
112,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),男,1180,158,86,3,7,11,1,37,0,0,11,1,0,0,15,0,0,72,0,72
112,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),男,838,125,40,3,1,10,0,10,0,0,13,0,0,0,3,0,0,85,0,85
112,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),男,114,30,20,1,1,2,0,12,0,0,1,0,0,0,3,0,0,10,0,10
112,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,男,61,21,7,0,1,1,0,3,0,0,1,0,1,0,0,0,0,14,0,14
112,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),女,42,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,6
112,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),女,529,89,29,3,4,2,1,12,0,0,0,0,0,1,6,0,0,60,0,60
112,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),女,278,46,15,2,2,1,0,10,0,0,0,0,0,0,0,0,0,31,0,31
112,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),女,83,12,8,1,0,0,0,6,0,0,0,0,0,0,1,0,0,4,0,4
112,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,女,25,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
112,私立,技專校院,1062,僑光科技大學,學士班(日間),男,2282,66,66,0,0,16,4,15,0,0,20,3,0,3,2,1,2,0,0,0
112,私立,技專校院,1062,僑光科技大學,學士班(進修),男,2051,101,101,4,3,16,3,38,0,0,30,1,0,1,1,0,4,0,0,0
112,私立,技專校院,1062,僑光科技大學,碩士班(日間),男,29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1062,僑光科技大學,碩士在職專班,男,24,6,6,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0
112,私立,技專校院,1062,僑光科技大學,學士班(日間),女,2574,61,61,4,3,20,5,17,1,1,0,5,0,3,1,0,1,0,0,0
112,私立,技專校院,1062,僑光科技大學,學士班(進修),女,1287,62,62,3,4,16,0,25,2,4,0,2,0,2,4,0,0,0,0,0
112,私立,技專校院,1062,僑光科技大學,碩士班(日間),女,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1062,僑光科技大學,碩士在職專班,女,34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),男,530,50,47,3,3,1,4,10,0,0,10,0,0,6,8,1,1,3,0,3
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),男,696,76,76,5,3,5,0,45,0,0,5,1,0,5,6,0,1,0,0,0
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),男,53,12,10,0,2,0,0,4,0,0,0,0,2,0,1,1,0,2,0,2
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,男,115,13,13,0,0,0,0,6,0,0,1,0,4,0,2,0,0,0,0,0
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),女,576,43,42,6,11,3,0,9,4,0,0,0,0,3,5,1,0,1,0,1
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),女,927,86,85,11,7,2,0,38,4,4,0,3,0,2,12,0,2,1,0,1
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),女,70,14,8,0,0,0,0,4,1,0,0,0,2,0,1,0,0,6,0,6
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,女,71,15,15,1,0,0,0,6,1,0,0,0,4,0,3,0,0,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),男,54,8,8,0,0,0,0,5,0,0,2,0,0,0,0,0,1,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,男,231,25,25,1,2,11,3,4,0,0,2,0,0,0,0,0,2,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),男,611,45,45,1,4,9,1,15,0,0,5,0,0,0,4,2,4,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),男,342,29,29,2,3,3,0,18,0,0,1,0,0,0,1,0,1,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),男,52,21,21,0,2,0,0,11,0,0,0,0,5,0,0,1,2,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,男,40,8,8,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),女,40,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,女,1372,80,80,5,7,31,3,11,1,5,0,0,0,6,2,1,8,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),女,858,62,62,8,11,9,4,16,2,1,0,0,0,1,4,1,5,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),女,1064,107,107,12,13,7,0,52,4,8,0,0,0,1,7,0,3,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),女,108,39,39,2,0,0,0,21,3,4,0,0,6,0,3,0,0,0,0,0
112,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,女,114,52,52,1,1,0,0,10,0,2,0,0,33,0,2,1,2,0,0,0
112,私立,技專校院,1065,吳鳳科技大學,二專(進修),男,82,17,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,9
112,私立,技專校院,1065,吳鳳科技大學,學士班(日間),男,1432,136,83,2,6,25,0,27,0,0,7,0,0,4,9,1,2,53,0,53
112,私立,技專校院,1065,吳鳳科技大學,學士班(進修),男,769,114,94,0,3,10,1,48,0,0,6,0,0,0,1,0,25,20,0,20
112,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),男,24,5,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1
112,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,男,37,5,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
112,私立,技專校院,1065,吳鳳科技大學,二專(進修),女,94,14,11,2,1,4,0,2,0,0,0,0,0,0,2,0,0,3,1,2
112,私立,技專校院,1065,吳鳳科技大學,學士班(日間),女,791,60,40,2,0,13,0,15,3,0,0,0,0,3,4,0,0,20,0,20
112,私立,技專校院,1065,吳鳳科技大學,學士班(進修),女,518,56,43,0,5,2,1,25,0,1,0,0,0,1,2,0,6,13,1,12
112,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),女,11,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
112,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,女,24,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
112,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),男,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),男,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),男,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),男,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士在職專班,男,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),女,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),女,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),女,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),女,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士在職專班,女,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,私立,技專校院,1069,修平學校財團法人修平科技大學,二專(進修),男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
