學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
111,私立,技專校院,1159,和春技術學院,二專(進修),男,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1159,和春技術學院,五專,男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1159,和春技術學院,學士班(日間),男,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1159,和春技術學院,學士班(進修),男,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1159,和春技術學院,二專(進修),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1159,和春技術學院,五專,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1159,和春技術學院,學士班(日間),女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1159,和春技術學院,學士班(進修),女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,二專(進修),男,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,男,76,20,20,0,1,9,0,7,0,0,3,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),男,728,76,76,2,17,25,0,19,0,0,11,0,0,0,2,0,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),男,375,70,70,3,7,1,0,50,0,3,4,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,碩士班(日間),男,3,4,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,二專(進修),女,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,女,56,11,11,0,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),女,339,36,36,2,7,8,0,11,0,4,0,0,0,0,1,0,3,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),女,739,57,57,7,7,3,0,25,6,4,0,1,0,0,4,0,0,0,0,0
111,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,碩士班(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1183,黎明技術學院,五專,男,285,17,17,1,1,3,1,6,0,0,5,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1183,黎明技術學院,學士班(日間),男,1738,166,166,7,26,25,13,44,0,0,19,2,0,15,4,0,11,0,0,0
111,私立,技專校院,1183,黎明技術學院,學士班(進修),男,864,55,41,1,2,6,0,18,0,0,7,1,0,4,2,0,0,14,0,14
111,私立,技專校院,1183,黎明技術學院,五專,女,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1183,黎明技術學院,學士班(日間),女,1655,152,152,10,30,32,2,36,2,0,0,10,0,16,4,0,10,0,0,0
111,私立,技專校院,1183,黎明技術學院,學士班(進修),女,451,34,26,2,4,1,0,15,1,0,0,0,0,2,1,0,0,8,0,8
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,二專(進修),男,27,3,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,五專,男,243,45,43,0,2,4,9,9,0,0,6,0,0,5,0,0,8,2,0,2
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),男,550,46,42,3,8,4,2,4,0,0,3,0,0,8,2,0,8,4,0,4
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(進修),男,154,11,11,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士班(日間),男,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士在職專班,男,13,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,二專(進修),女,163,11,11,1,3,0,0,3,1,1,0,0,0,0,2,0,0,0,0,0
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,五專,女,716,77,76,5,4,16,19,11,2,1,0,0,0,5,2,0,11,1,0,1
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),女,1023,77,77,10,4,15,5,11,2,2,0,0,0,8,2,0,18,0,0,0
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(進修),女,703,43,43,6,1,2,0,25,2,0,0,1,0,4,2,0,0,0,0,0
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士班(日間),女,36,16,16,0,1,0,0,1,0,0,0,1,8,1,3,0,1,0,0,0
111,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士在職專班,女,28,6,6,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0
111,私立,技專校院,1188,大同技術學院,二專(進修),男,13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1188,大同技術學院,五專,男,23,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1188,大同技術學院,學士班(日間),男,87,16,13,2,1,1,2,7,0,0,0,0,0,0,0,0,0,3,0,3
111,私立,技專校院,1188,大同技術學院,學士班(進修),男,52,5,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1188,大同技術學院,二專(進修),女,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,私立,技專校院,1188,大同技術學院,五專,女,23,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1188,大同技術學院,學士班(日間),女,91,7,7,0,0,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0
111,私立,技專校院,1188,大同技術學院,學士班(進修),女,177,19,19,0,0,0,0,12,2,0,0,1,0,0,3,0,1,0,0,0
111,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),男,258,9,9,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),男,22,11,11,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士在職專班,男,6,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,博士班,男,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),女,446,19,19,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(進修),女,54,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),女,41,7,7,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
111,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士在職專班,女,25,6,6,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0
111,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),男,25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),男,63,29,29,1,2,0,0,15,0,0,0,1,10,0,0,0,0,0,0,0
111,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,男,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),女,32,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),女,198,59,59,3,2,1,0,19,0,0,0,1,25,2,5,0,1,0,0,0
111,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,女,12,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
111,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),男,71,6,6,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0
111,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,男,514,21,21,0,0,6,7,4,0,0,1,1,0,0,1,1,0,0,0,0
111,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),女,74,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,女,3359,109,109,4,7,46,19,7,4,1,0,1,0,18,1,1,0,0,0,0
111,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),男,182,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1283,仁德醫護管理專科學校,五專,男,1308,64,64,3,2,24,19,6,0,2,8,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),女,192,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
111,私立,技專校院,1283,仁德醫護管理專科學校,五專,女,4474,133,133,18,7,59,30,11,3,2,0,0,0,0,3,0,0,0,0,0
111,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),男,274,48,48,3,1,11,0,25,0,0,0,0,0,0,0,0,8,0,0,0
111,私立,技專校院,1284,樹人醫護管理專科學校,五專,男,1408,90,90,5,0,52,11,5,0,0,0,1,0,7,0,0,9,0,0,0
111,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),女,273,47,47,3,0,9,0,27,1,0,0,0,0,0,2,0,5,0,0,0
111,私立,技專校院,1284,樹人醫護管理專科學校,五專,女,5319,201,201,18,0,116,17,16,1,0,0,3,0,10,0,0,20,0,0,0
111,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),男,19,12,12,0,2,2,3,2,0,0,1,0,0,0,2,0,0,0,0,0
111,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),男,77,14,14,0,1,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0
111,私立,技專校院,1285,慈惠醫護管理專科學校,五專,男,506,109,109,5,10,32,16,16,0,0,12,0,0,3,15,0,0,0,0,0
111,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),女,65,16,16,0,2,1,7,2,1,0,0,0,0,0,3,0,0,0,0,0
111,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),女,126,24,24,3,2,0,1,6,2,0,0,0,0,0,0,0,10,0,0,0
111,私立,技專校院,1285,慈惠醫護管理專科學校,五專,女,1955,288,288,31,35,90,45,34,9,2,6,1,0,8,27,0,0,0,0,0
111,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),男,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,私立,技專校院,1286,耕莘健康管理專科學校,五專,男,399,29,25,1,0,11,1,6,0,0,3,1,0,0,1,1,0,4,0,4
111,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),女,91,6,6,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0
111,私立,技專校院,1286,耕莘健康管理專科學校,五專,女,3718,128,120,13,4,76,5,10,0,0,0,3,0,5,1,1,2,8,0,8
111,私立,技專校院,1287,敏惠醫護管理專科學校,二專(進修),男,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1287,敏惠醫護管理專科學校,五專,男,484,27,27,2,0,8,4,8,0,0,4,0,0,0,0,0,1,0,0,0
111,私立,技專校院,1287,敏惠醫護管理專科學校,二專(進修),女,48,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1287,敏惠醫護管理專科學校,五專,女,3242,100,100,20,8,25,17,13,2,0,0,0,0,2,2,0,11,0,0,0
111,私立,技專校院,1289,育英醫護管理專科學校,五專,男,206,15,15,0,0,5,4,2,0,0,0,0,0,2,2,0,0,0,0,0
111,私立,技專校院,1289,育英醫護管理專科學校,五專,女,1685,93,91,5,9,29,12,9,3,1,1,2,0,11,9,0,0,2,2,0
111,私立,技專校院,1291,聖母醫護管理專科學校,二專(日間),男,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),男,23,6,6,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1291,聖母醫護管理專科學校,五專,男,240,23,23,3,0,7,3,2,0,0,3,0,0,3,0,1,1,0,0,0
111,私立,技專校院,1291,聖母醫護管理專科學校,二專(日間),女,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),女,21,6,6,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0
111,私立,技專校院,1291,聖母醫護管理專科學校,五專,女,1337,97,97,12,6,22,12,13,8,4,1,0,0,15,1,1,2,0,0,0
111,私立,技專校院,1292,新生醫護管理專科學校,二專(進修),男,10,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1292,新生醫護管理專科學校,五專,男,703,53,47,6,3,8,17,6,0,0,0,0,0,6,1,0,0,6,0,6
111,私立,技專校院,1292,新生醫護管理專科學校,二專(進修),女,65,5,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1292,新生醫護管理專科學校,五專,女,5212,223,188,22,22,65,30,15,2,3,0,3,0,25,1,0,0,35,0,35
111,私立,技專校院,1293,崇仁醫護管理專科學校,五專,男,431,14,14,0,3,4,0,1,0,0,0,0,0,5,1,0,0,0,0,0
111,私立,技專校院,1293,崇仁醫護管理專科學校,五專,女,2620,69,69,10,5,27,5,2,0,0,0,4,0,13,0,0,3,0,0,0
111,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士班(日間),男,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士班(日間),女,19,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),男,38,14,14,0,0,4,3,0,0,0,1,1,0,3,0,0,2,0,0,0
111,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),女,31,18,18,0,1,4,2,2,0,0,0,4,0,1,0,0,4,0,0,0
111,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,學士班(日間),男,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士班(日間),男,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士在職專班,男,16,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,學士班(日間),女,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士班(日間),女,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士在職專班,女,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士班(日間),男,42,4,4,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
111,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士在職專班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士班(日間),女,81,11,11,1,0,0,0,2,1,2,0,0,4,0,0,0,1,0,0,0
111,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士在職專班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R06,一貫道崇德學院,碩士班(日間),男,18,14,14,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R06,一貫道崇德學院,碩士班(日間),女,38,19,19,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,碩士班(日間),男,28,8,8,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,碩士班(日間),女,40,19,19,1,1,3,0,5,0,1,0,0,7,0,1,0,0,0,0,0
111,私立,宗教研修學院,1R08,中華福音神學研究學院,碩士班(日間),男,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R08,中華福音神學研究學院,碩士班(日間),女,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R09,唯心聖教學院,碩士班(日間),男,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,宗教研修學院,1R09,唯心聖教學院,碩士班(日間),女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,3002,臺北市立大學,學士班(日間),男,2332,137,137,6,12,24,15,37,0,0,2,11,0,9,8,10,3,0,0,0
111,公立,一般大學,3002,臺北市立大學,碩士班(日間),男,414,92,92,4,4,6,0,37,0,5,4,7,15,1,4,3,2,0,0,0
111,公立,一般大學,3002,臺北市立大學,碩士在職專班,男,328,56,56,2,1,0,0,33,0,5,2,0,10,0,2,0,1,0,0,0
111,公立,一般大學,3002,臺北市立大學,博士班,男,95,25,25,3,0,0,1,8,0,3,0,0,6,0,2,1,1,0,0,0
111,公立,一般大學,3002,臺北市立大學,學士班(日間),女,2955,101,101,10,6,21,5,15,0,0,0,19,0,6,4,11,4,0,0,0
111,公立,一般大學,3002,臺北市立大學,碩士班(日間),女,928,200,200,15,11,3,1,81,2,18,0,5,37,3,8,12,4,0,0,0
111,公立,一般大學,3002,臺北市立大學,碩士在職專班,女,863,145,145,8,5,2,0,58,5,19,0,1,32,0,12,3,0,0,0,0
111,公立,一般大學,3002,臺北市立大學,博士班,女,116,30,30,6,0,0,0,9,1,2,0,1,9,0,2,0,0,0,0,0
